,nutrition_source,gitonga_s,gitonga_p,portuguese,scientific,family,phylum,category,focal,sg_dep_median,sg_dep_cat,nutrition_prop_hot_raw,nutrition_prop_hot,nutrition_prop_cold_raw,nutrition_prop_cold,ParentGlobalID,ccp,gender,fish_pract,pract_cat
729,64,lihutu,mahutu,Amêijoa,Siliqua polita,Pharidae,mollusc,bivalve,1.0,0.0,none,3,0.1,0,0.0,943aa64d-7c5c-4594-944e-529e0b325617,morrumbene,f,glean,glean
691,64,lihutu,mahutu,Amêijoa,Siliqua polita,Pharidae,mollusc,bivalve,1.0,0.0,none,2,0.0666666666666666,2,0.0666666666666666,5bf5b760-0855-442e-8ccf-d32db9f09235,morrumbene,m,shrimp_net,shrimp_net
743,64,lihutu,mahutu,Amêijoa,Siliqua polita,Pharidae,mollusc,bivalve,1.0,0.0,none,3,0.1,3,0.1,b4a29a62-c0e1-40fd-835b-a134449801ca,morrumbene,m,drag_net,fish
755,64,lihutu,mahutu,Amêijoa,Siliqua polita,Pharidae,mollusc,bivalve,1.0,0.0,none,2,0.0666666666666666,2,0.0666666666666666,275be6f1-5e39-4787-a0f6-e532bee2ef83,morrumbene,m,drag_net,fish
756,64,lihutu,mahutu,Amêijoa,Siliqua polita,Pharidae,mollusc,bivalve,1.0,0.0,none,2,0.0666666666666666,2,0.0666666666666666,275be6f1-5e39-4787-a0f6-e532bee2ef83,morrumbene,m,glean,glean
706,64,lihutu,mahutu,Amêijoa,Siliqua polita,Pharidae,mollusc,bivalve,1.0,0.0,none,4,0.1333333333333333,5,0.1666666666666666,04827c1d-3bba-4bcb-a8be-1af1c071e30f,morrumbene,f,glean,glean
705,64,lihutu,mahutu,Amêijoa,Siliqua polita,Pharidae,mollusc,bivalve,1.0,0.0,none,4,0.1333333333333333,5,0.1666666666666666,04827c1d-3bba-4bcb-a8be-1af1c071e30f,morrumbene,f,shrimp_net,shrimp_net
896,68,nhanguedwa,nhanguedwa,canivetes,Solenidae,Solenidae,mollusc,bivalve,1.0,0.0,none,5,0.1666666666666666,11,0.3666666666666666,1dfbdb30-77d7-4a1e-aaf1-2a5bccccfb75,kuguana,m,fence_trap,fish
452,68,nhanguedwa,nhanguedwa,canivetes,Solenidae,Solenidae,mollusc,bivalve,1.0,0.0,none,1,0.0333333333333333,1,0.0333333333333333,be5b94c1-65c2-44dc-af3c-8a0c1f35f055,madava,m,drag_net,fish
445,68,nhanguedwa,nhanguedwa,canivetes,Solenidae,Solenidae,mollusc,bivalve,1.0,0.0,none,0,0.0,14,0.4666666666666667,e12a739b-ed4a-4ff7-94db-d034a066dd23,madava,f,fence_trap,fish
444,68,nhanguedwa,nhanguedwa,canivetes,Solenidae,Solenidae,mollusc,bivalve,1.0,0.0,none,0,0.0,14,0.4666666666666667,e12a739b-ed4a-4ff7-94db-d034a066dd23,madava,f,shrimp_net,shrimp_net
839,68,nhanguedwa,nhanguedwa,canivetes,Solenidae,Solenidae,mollusc,bivalve,1.0,0.0,none,1,0.0333333333333333,6,0.2,217d4e9d-94cc-407a-9aaf-9dabfa977971,kuguana,m,drag_net,fish
880,68,nhanguedwa,nhanguedwa,canivetes,Solenidae,Solenidae,mollusc,bivalve,1.0,0.0,none,11,0.3666666666666666,0,0.0,074701a4-86f2-4beb-a67e-b12fc841f7fe,kuguana,f,drag_net,fish
879,68,nhanguedwa,nhanguedwa,canivetes,Solenidae,Solenidae,mollusc,bivalve,1.0,0.0,none,11,0.3666666666666666,0,0.0,074701a4-86f2-4beb-a67e-b12fc841f7fe,kuguana,f,shrimp_net,shrimp_net
871,68,nhanguedwa,nhanguedwa,canivetes,Solenidae,Solenidae,mollusc,bivalve,1.0,0.0,none,4,0.1333333333333333,10,0.3333333333333333,f24eae6e-daf3-4cb3-bc7f-4c8139f8238b,kuguana,f,glean,glean
858,68,nhanguedwa,nhanguedwa,canivetes,Solenidae,Solenidae,mollusc,bivalve,1.0,0.0,none,5,0.1666666666666666,6,0.2,412ebe42-d0ab-49cd-a390-790fb5dd06a9,kuguana,m,gill_net,fish
857,68,nhanguedwa,nhanguedwa,canivetes,Solenidae,Solenidae,mollusc,bivalve,1.0,0.0,none,5,0.1666666666666666,6,0.2,412ebe42-d0ab-49cd-a390-790fb5dd06a9,kuguana,m,glean,glean
856,68,nhanguedwa,nhanguedwa,canivetes,Solenidae,Solenidae,mollusc,bivalve,1.0,0.0,none,5,0.1666666666666666,6,0.2,412ebe42-d0ab-49cd-a390-790fb5dd06a9,kuguana,m,shrimp_net,shrimp_net
892,68,nhanguedwa,nhanguedwa,canivetes,Solenidae,Solenidae,mollusc,bivalve,1.0,0.0,none,7,0.2333333333333333,7,0.2333333333333333,454f8afd-86aa-4418-80e3-4e1ccb572b8c,kuguana,m,fence_trap,fish
692,68,nhanguedwa,nhanguedwa,canivetes,Solenidae,Solenidae,mollusc,bivalve,1.0,0.0,none,2,0.0666666666666666,2,0.0666666666666666,5bf5b760-0855-442e-8ccf-d32db9f09235,morrumbene,m,shrimp_net,shrimp_net
473,68,nhanguedwa,nhanguedwa,canivetes,Solenidae,Solenidae,mollusc,bivalve,1.0,0.0,none,3,0.1,8,0.2666666666666666,719608f1-9b88-42cc-b983-888cd656656a,madava,f,shrimp_net,shrimp_net
488,68,nhanguedwa,nhanguedwa,canivetes,Solenidae,Solenidae,mollusc,bivalve,1.0,0.0,none,2,0.0666666666666666,2,0.0666666666666666,8407b1b2-9c62-4161-a560-a8c8415ca76a,madava,m,gill_net,fish
757,68,nhanguedwa,nhanguedwa,canivetes,Solenidae,Solenidae,mollusc,bivalve,1.0,0.0,none,2,0.0666666666666666,2,0.0666666666666666,275be6f1-5e39-4787-a0f6-e532bee2ef83,morrumbene,m,drag_net,fish
495,68,nhanguedwa,nhanguedwa,canivetes,Solenidae,Solenidae,mollusc,bivalve,1.0,0.0,none,6,0.2,0,0.0,8c5ddba3-d736-4831-b7e4-f18bb3d47eae,madava,f,glean,glean
462,68,nhanguedwa,nhanguedwa,canivetes,Solenidae,Solenidae,mollusc,bivalve,1.0,0.0,none,4,0.1333333333333333,4,0.1333333333333333,632655b3-8586-4c96-bf14-73c3ddeea90e,madava,m,fence_trap,fish
707,68,nhanguedwa,nhanguedwa,canivetes,Solenidae,Solenidae,mollusc,bivalve,1.0,0.0,none,4,0.1333333333333333,3,0.1,04827c1d-3bba-4bcb-a8be-1af1c071e30f,morrumbene,f,shrimp_net,shrimp_net
474,68,nhanguedwa,nhanguedwa,canivetes,Solenidae,Solenidae,mollusc,bivalve,1.0,0.0,none,3,0.1,8,0.2666666666666666,719608f1-9b88-42cc-b983-888cd656656a,madava,f,glean,glean
708,68,nhanguedwa,nhanguedwa,canivetes,Solenidae,Solenidae,mollusc,bivalve,1.0,0.0,none,4,0.1333333333333333,3,0.1,04827c1d-3bba-4bcb-a8be-1af1c071e30f,morrumbene,f,glean,glean
744,68,nhanguedwa,nhanguedwa,canivetes,Solenidae,Solenidae,mollusc,bivalve,1.0,0.0,none,5,0.1666666666666666,3,0.1,b4a29a62-c0e1-40fd-835b-a134449801ca,morrumbene,m,drag_net,fish
730,68,nhanguedwa,nhanguedwa,canivetes,Solenidae,Solenidae,mollusc,bivalve,1.0,0.0,none,3,0.1,5,0.1666666666666666,943aa64d-7c5c-4594-944e-529e0b325617,morrumbene,f,glean,glean
505,68,nhanguedwa,nhanguedwa,canivetes,Solenidae,Solenidae,mollusc,bivalve,1.0,0.0,none,3,0.1,3,0.1,1436c090-ffc1-44f1-8a1f-115e2164b9b1,madava,f,glean,glean
758,68,nhanguedwa,nhanguedwa,canivetes,Solenidae,Solenidae,mollusc,bivalve,1.0,0.0,none,2,0.0666666666666666,2,0.0666666666666666,275be6f1-5e39-4787-a0f6-e532bee2ef83,morrumbene,m,glean,glean
504,68,nhanguedwa,nhanguedwa,canivetes,Solenidae,Solenidae,mollusc,bivalve,1.0,0.0,none,3,0.1,3,0.1,1436c090-ffc1-44f1-8a1f-115e2164b9b1,madava,f,shrimp_net,shrimp_net
722,68,nhanguedwa,nhanguedwa,canivetes,Solenidae,Solenidae,mollusc,bivalve,1.0,0.0,none,3,0.1,5,0.1666666666666666,f33778b3-3301-4691-80c6-68692988559b,morrumbene,f,glean,glean
721,68,nhanguedwa,nhanguedwa,canivetes,Solenidae,Solenidae,mollusc,bivalve,1.0,0.0,none,3,0.1,5,0.1666666666666666,f33778b3-3301-4691-80c6-68692988559b,morrumbene,f,shrimp_net,shrimp_net
483,68,nhanguedwa,nhanguedwa,canivetes,Solenidae,Solenidae,mollusc,bivalve,1.0,0.0,none,5,0.1666666666666666,5,0.1666666666666666,6aff3bd5-1d7f-4dfc-a530-7fd33a3b1432,madava,m,gill_net,fish
621,69,simbatsani,simbatsani,,Garfarium pectinatum,Veneridae,mollusc,bivalve,1.0,0.0,none,5,0.1666666666666666,4,0.1333333333333333,b5c8d980-c4f9-408d-93d1-0b4dad9a664c,sahane,f,glean,glean
610,69,simbatsani,simbatsani,,Garfarium pectinatum,Veneridae,mollusc,bivalve,1.0,0.0,none,5,0.1666666666666666,3,0.1,2dd5e1ed-eeed-47b2-827d-a0705fc23c7a,sahane,f,glean,glean
595,69,simbatsani,simbatsani,,Garfarium pectinatum,Veneridae,mollusc,bivalve,1.0,0.0,none,7,0.2333333333333333,7,0.2333333333333333,fbee7783-67bd-4ec0-86d8-32300ae0d600,sahane,m,shrimp_net,shrimp_net
556,69,simbatsani,simbatsani,,Garfarium pectinatum,Veneridae,mollusc,bivalve,1.0,0.0,none,1,0.0333333333333333,2,0.0666666666666666,affb9ddf-bde5-4005-8a5c-962978da994f,nhamaxaxa,m,gill_net,fish
615,69,simbatsani,simbatsani,,Garfarium pectinatum,Veneridae,mollusc,bivalve,1.0,0.0,none,9,0.3,20,0.6666666666666666,0452b1c9-a249-4667-bf24-bb6969858009,sahane,f,glean,glean
602,69,simbatsani,simbatsani,,Garfarium pectinatum,Veneridae,mollusc,bivalve,1.0,0.0,none,5,0.1666666666666666,2,0.0666666666666666,f1ab0d58-a047-4854-9fab-5639a38d0919,sahane,m,hand_line,fish
545,69,simbatsani,simbatsani,,Garfarium pectinatum,Veneridae,mollusc,bivalve,1.0,0.0,none,6,0.2,6,0.2,43fe56c7-3c31-4683-bea1-c741c3af6618,nhamaxaxa,m,gill_net,fish
661,69,simbatsani,simbatsani,,Garfarium pectinatum,Veneridae,mollusc,bivalve,1.0,0.0,none,3,0.1,3,0.1,e333971e-3a2f-473c-9783-d10538bbc0aa,nguja,m,hand_line,fish
684,69,simbatsani,simbatsani,,Garfarium pectinatum,Veneridae,mollusc,bivalve,1.0,0.0,none,4,0.1333333333333333,4,0.1333333333333333,c07b295a-d4ce-4f79-b7c1-c11f284e02c4,nguja,f,shrimp_net,shrimp_net
679,69,simbatsani,simbatsani,,Garfarium pectinatum,Veneridae,mollusc,bivalve,1.0,0.0,none,4,0.1333333333333333,4,0.1333333333333333,8c4c8baa-dafa-48c6-bb34-4944108c5851,nguja,f,shrimp_net,shrimp_net
634,69,simbatsani,simbatsani,,Garfarium pectinatum,Veneridae,mollusc,bivalve,1.0,0.0,none,2,0.0666666666666666,2,0.0666666666666666,9bff2b72-1a93-44b5-b64e-81957664ac2e,sahane,f,shrimp_net,shrimp_net
641,69,simbatsani,simbatsani,,Garfarium pectinatum,Veneridae,mollusc,bivalve,1.0,0.0,none,2,0.0666666666666666,2,0.0666666666666666,a6e2b0b2-8d88-42c8-b600-7b0619713312,nguja,m,hand_line,fish
626,69,simbatsani,simbatsani,,Garfarium pectinatum,Veneridae,mollusc,bivalve,1.0,0.0,none,3,0.1,5,0.1666666666666666,5aeb00bc-7c10-415f-8538-cfe07ef741c2,sahane,m,hand_line,fish
463,70,nhakumbe,,Amêijoa,Serratina capsoides,Tellinidae,mollusc,bivalve,1.0,0.0,none,1,0.0333333333333333,1,0.0333333333333333,632655b3-8586-4c96-bf14-73c3ddeea90e,madava,m,fence_trap,fish
475,70,nhakumbe,,Amêijoa,Serratina capsoides,Tellinidae,mollusc,bivalve,1.0,0.0,none,3,0.1,9,0.3,719608f1-9b88-42cc-b983-888cd656656a,madava,f,shrimp_net,shrimp_net
507,70,nhakumbe,,Amêijoa,Serratina capsoides,Tellinidae,mollusc,bivalve,1.0,0.0,none,2,0.0666666666666666,2,0.0666666666666666,1436c090-ffc1-44f1-8a1f-115e2164b9b1,madava,f,glean,glean
496,70,nhakumbe,,Amêijoa,Serratina capsoides,Tellinidae,mollusc,bivalve,1.0,0.0,none,0,0.0,8,0.2666666666666666,8c5ddba3-d736-4831-b7e4-f18bb3d47eae,madava,f,glean,glean
476,70,nhakumbe,,Amêijoa,Serratina capsoides,Tellinidae,mollusc,bivalve,1.0,0.0,none,3,0.1,9,0.3,719608f1-9b88-42cc-b983-888cd656656a,madava,f,glean,glean
433,70,nhakumbe,,Amêijoa,Serratina capsoides,Tellinidae,mollusc,bivalve,1.0,0.0,none,6,0.2,5,0.1666666666666666,a9325c3b-f81d-431a-9628-6b0b57ede5e3,nhampossa,f,gill_net,fish
418,70,nhakumbe,,Amêijoa,Serratina capsoides,Tellinidae,mollusc,bivalve,1.0,0.0,none,3,0.1,2,0.0666666666666666,1469e0fd-0691-405e-b1e8-c144e854fbb7,nhampossa,f,shrimp_net,shrimp_net
506,70,nhakumbe,,Amêijoa,Serratina capsoides,Tellinidae,mollusc,bivalve,1.0,0.0,none,2,0.0666666666666666,2,0.0666666666666666,1436c090-ffc1-44f1-8a1f-115e2164b9b1,madava,f,shrimp_net,shrimp_net
898,70,nhakumbe,,Amêijoa,Serratina capsoides,Tellinidae,mollusc,bivalve,1.0,0.0,none,30,1.0,30,1.0,d63dc568-99da-438e-bd41-3a79bf13b0d9,kuguana,f,glean,glean
592,71,nhasastani,,Amêijoa,Callista florida,Veneridae,mollusc,bivalve,1.0,,,4,0.1333333333333333,5,0.1666666666666666,c084112a-11e6-48d0-848c-4b62c67bb16f,nhamaxaxa,f,glean,glean
591,71,nhasastani,,Amêijoa,Callista florida,Veneridae,mollusc,bivalve,1.0,,,4,0.1333333333333333,5,0.1666666666666666,c084112a-11e6-48d0-848c-4b62c67bb16f,nhamaxaxa,f,shrimp_net,shrimp_net
627,71,nhasastani,,Amêijoa,Callista florida,Veneridae,mollusc,bivalve,1.0,,,7,0.2333333333333333,0,0.0,5aeb00bc-7c10-415f-8538-cfe07ef741c2,sahane,m,hand_line,fish
573,71,nhasastani,,Amêijoa,Callista florida,Veneridae,mollusc,bivalve,1.0,,,5,0.1666666666666666,6,0.2,8536dca4-ea83-4248-865b-3b13873d1a90,nhamaxaxa,m,hand_line,fish
544,71,nhasastani,,Amêijoa,Callista florida,Veneridae,mollusc,bivalve,1.0,,,6,0.2,6,0.2,43fe56c7-3c31-4683-bea1-c741c3af6618,nhamaxaxa,m,gill_net,fish
352,71,nhasastani,,Amêijoa,Callista florida,Veneridae,mollusc,bivalve,1.0,,,2,0.0666666666666666,2,0.0666666666666666,84267d00-7c2a-415c-b15e-d1f3a08a24ea,mucucune,f,glean,glean
533,71,nhasastani,,Amêijoa,Callista florida,Veneridae,mollusc,bivalve,1.0,,,0,0.0,1,0.0333333333333333,a5a2c506-9bdf-4033-9a76-cc0374b5e66e,nhamaxaxa,f,glean,glean
363,71,nhasastani,,Amêijoa,Callista florida,Veneridae,mollusc,bivalve,1.0,,,4,0.1333333333333333,3,0.1,668fcae1-2e89-417d-b2f7-cca29ae88fcf,mucucune,f,glean,glean
532,71,nhasastani,,Amêijoa,Callista florida,Veneridae,mollusc,bivalve,1.0,,,0,0.0,1,0.0333333333333333,a5a2c506-9bdf-4033-9a76-cc0374b5e66e,nhamaxaxa,f,shrimp_net,shrimp_net
254,74,likolo,makolo,Caracóis,Potamididae,Potamididae,mollusc,gastropod,1.0,0.0,none,1,0.0333333333333333,1,0.0333333333333333,6e76bb44-7881-4dfe-aff2-019452e7f1ef,marrambone,f,glean,glean
286,74,likolo,makolo,Caracóis,Potamididae,Potamididae,mollusc,gastropod,1.0,0.0,none,2,0.0666666666666666,2,0.0666666666666666,fa135abb-d0cf-4f86-81fa-d786fd8a957a,marrambone,f,gill_net,fish
264,74,likolo,makolo,Caracóis,Potamididae,Potamididae,mollusc,gastropod,1.0,0.0,none,5,0.1666666666666666,5,0.1666666666666666,ae7d8f6f-e1d1-484c-b65d-5b64c4bec7b8,marrambone,f,shrimp_net,shrimp_net
299,74,likolo,makolo,Caracóis,Potamididae,Potamididae,mollusc,gastropod,1.0,0.0,none,0,0.0,1,0.0333333333333333,e8d84b41-6838-4a4d-b98d-66385c122993,marrambone,m,fence_trap,fish
255,74,likolo,makolo,Caracóis,Potamididae,Potamididae,mollusc,gastropod,1.0,0.0,none,1,0.0333333333333333,1,0.0333333333333333,6e76bb44-7881-4dfe-aff2-019452e7f1ef,marrambone,f,shrimp_net,shrimp_net
284,74,likolo,makolo,Caracóis,Potamididae,Potamididae,mollusc,gastropod,1.0,0.0,none,2,0.0666666666666666,2,0.0666666666666666,fa135abb-d0cf-4f86-81fa-d786fd8a957a,marrambone,f,glean,glean
285,74,likolo,makolo,Caracóis,Potamididae,Potamididae,mollusc,gastropod,1.0,0.0,none,2,0.0666666666666666,2,0.0666666666666666,fa135abb-d0cf-4f86-81fa-d786fd8a957a,marrambone,f,shrimp_net,shrimp_net
324,74,likolo,makolo,Caracóis,Potamididae,Potamididae,mollusc,gastropod,1.0,0.0,none,1,0.0333333333333333,1,0.0333333333333333,926e019e-024f-43c8-8bfb-1a8170a861dd,marrambone,f,shrimp_net,shrimp_net
312,74,likolo,makolo,Caracóis,Potamididae,Potamididae,mollusc,gastropod,1.0,0.0,none,4,0.1333333333333333,0,0.0,53eb3e09-7bc8-4d11-868d-4415c4329998,marrambone,m,basket_trap,fish
477,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,9,0.3,1,0.0333333333333333,719608f1-9b88-42cc-b983-888cd656656a,madava,f,shrimp_net,shrimp_net
897,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,4,0.1333333333333333,5,0.1666666666666666,1dfbdb30-77d7-4a1e-aaf1-2a5bccccfb75,kuguana,m,fence_trap,fish
484,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,5,0.1666666666666666,4,0.1333333333333333,6aff3bd5-1d7f-4dfc-a530-7fd33a3b1432,madava,m,gill_net,fish
425,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,3,0.1,0,0.0,caac8748-ebed-413c-a5d2-a635b5bd8932,nhampossa,m,fence_trap,fish
204,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,5,0.1666666666666666,5,0.1666666666666666,d9f43af5-8ab9-476c-bcbd-809deddcdd71,chamane,f,glean,glean
432,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,0,0.0,5,0.1666666666666666,a9325c3b-f81d-431a-9628-6b0b57ede5e3,nhampossa,f,gill_net,fish
478,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,9,0.3,1,0.0333333333333333,719608f1-9b88-42cc-b983-888cd656656a,madava,f,glean,glean
265,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,1,0.0333333333333333,1,0.0333333333333333,ae7d8f6f-e1d1-484c-b65d-5b64c4bec7b8,marrambone,f,shrimp_net,shrimp_net
464,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,1,0.0333333333333333,1,0.0333333333333333,632655b3-8586-4c96-bf14-73c3ddeea90e,madava,m,fence_trap,fish
257,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,3,0.1,2,0.0666666666666666,6e76bb44-7881-4dfe-aff2-019452e7f1ef,marrambone,f,shrimp_net,shrimp_net
256,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,3,0.1,2,0.0666666666666666,6e76bb44-7881-4dfe-aff2-019452e7f1ef,marrambone,f,glean,glean
447,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,2,0.0666666666666666,0,0.0,e12a739b-ed4a-4ff7-94db-d034a066dd23,madava,f,fence_trap,fish
446,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,2,0.0666666666666666,0,0.0,e12a739b-ed4a-4ff7-94db-d034a066dd23,madava,f,shrimp_net,shrimp_net
453,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,1,0.0333333333333333,1,0.0333333333333333,be5b94c1-65c2-44dc-af3c-8a0c1f35f055,madava,m,drag_net,fish
351,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,2,0.0666666666666666,3,0.1,84267d00-7c2a-415c-b15e-d1f3a08a24ea,mucucune,f,glean,glean
287,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,1,0.0333333333333333,1,0.0333333333333333,fa135abb-d0cf-4f86-81fa-d786fd8a957a,marrambone,f,glean,glean
872,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,6,0.2,3,0.1,f24eae6e-daf3-4cb3-bc7f-4c8139f8238b,kuguana,f,glean,glean
333,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,0,0.0,2,0.0666666666666666,47619fa4-71bc-4eef-b706-4e52c3cd7db8,mucucune,m,basket_trap,fish
360,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,3,0.1,2,0.0666666666666666,668fcae1-2e89-417d-b2f7-cca29ae88fcf,mucucune,f,glean,glean
176,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,2,0.0666666666666666,3,0.1,d4d143b4-de71-42bd-be9e-b42bcadd5863,chamane,m,hand_line,fish
177,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,2,0.0666666666666666,3,0.1,d4d143b4-de71-42bd-be9e-b42bcadd5863,chamane,m,shrimp_net,shrimp_net
325,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,1,0.0333333333333333,1,0.0333333333333333,926e019e-024f-43c8-8bfb-1a8170a861dd,marrambone,f,shrimp_net,shrimp_net
313,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,0,0.0,6,0.2,53eb3e09-7bc8-4d11-868d-4415c4329998,marrambone,m,basket_trap,fish
370,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,3,0.1,4,0.1333333333333333,942decee-217f-4b36-be4c-3948ed7665d0,mucucune,m,hand_line,fish
381,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,3,0.1,4,0.1333333333333333,72b20ec3-78b0-44b1-8f62-06504a26e4c5,mucucune,m,gill_net,fish
401,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,3,0.1,4,0.1333333333333333,cc36442d-39f0-46d9-996a-421e2a247b36,nhampossa,m,basket_trap,fish
192,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,3,0.1,5,0.1666666666666666,7dc8a846-da63-495f-815e-10c1c4b6720d,chamane,f,shrimp_net,shrimp_net
497,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,0,0.0,6,0.2,8c5ddba3-d736-4831-b7e4-f18bb3d47eae,madava,f,glean,glean
390,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,1,0.0333333333333333,2,0.0666666666666666,a744e3c9-d3d2-4588-b6cd-900a3f4f4286,mucucune,f,shrimp_net,shrimp_net
7,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,6,0.2,6,0.2,3f3b6da1-f4ee-467b-9647-aefe9851351f,nhamua,f,glean,glean
824,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,3,0.1,3,,27221a9d-a61e-4908-8da8-4e0e2783119e,ilha,f,glean,glean
289,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,1,0.0333333333333333,1,0.0333333333333333,fa135abb-d0cf-4f86-81fa-d786fd8a957a,marrambone,f,gill_net,fish
288,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,1,0.0333333333333333,1,0.0333333333333333,fa135abb-d0cf-4f86-81fa-d786fd8a957a,marrambone,f,shrimp_net,shrimp_net
341,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,1,0.0333333333333333,1,0.0333333333333333,b1aecc22-d28c-4728-9c70-966d76a26e88,mucucune,m,fence_trap,fish
398,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,0,0.0,8,0.2666666666666666,615838ac-55f5-4537-ba76-fecefaddd226,mucucune,f,shrimp_net,shrimp_net
300,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,2,0.0666666666666666,0,0.0,e8d84b41-6838-4a4d-b98d-66385c122993,marrambone,m,fence_trap,fish
131,78,togoma,dzitogoma,Caracóis,Volema pyrum,Melongenidae,mollusc,gastropod,1.0,0.0,none,2,0.0666666666666666,1,0.0333333333333333,e6132e33-e9f3-45ea-a5cf-7d565844a22c,josina_machel,m,hand_line,fish
0,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,1,0.0333333333333333,1,0.0333333333333333,5242b473-cb0e-43ec-bc8f-6e626f4ee1d3,nhamua,f,glean,glean
1,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,0,0.0,0,0.0,3f3b6da1-f4ee-467b-9647-aefe9851351f,nhamua,f,glean,glean
2,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,0,0.0,0,0.0,8b4320ee-bf8d-4616-b0bc-d8bc33e9cc99,nhamua,m,gill_net,fish
3,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,2,0.0666666666666666,2,0.0666666666666666,1205bf41-13d7-4421-b564-4a77c527cd17,nhamua,m,fence_trap,fish
4,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,1,0.0333333333333333,1,0.0333333333333333,310a5eff-b95e-4979-a0dd-c98a7703f436,nhamua,m,gill_net,fish
5,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,1,0.0333333333333333,1,0.0333333333333333,310a5eff-b95e-4979-a0dd-c98a7703f436,nhamua,m,glean,glean
6,99,,,carne,nonfish_meat,nonfish_meat,,,,0.0,none,0,0.0,0,0.0,4baf4004-6764-4530-a467-07a85d6231ee,nhamua,f,shrimp_net,shrimp_net
